Column1,time,topicName,query,hotPos,popular,id,active_time_hr,climbing_time,top_hotPos,max_span_up_hotPos,max_span_down_hotPos,hotPos_flucation_avg_span,max_span_up_popular,max_span_down_popular,popular_avg,is_business_day
165,2022-03-06 14:00:00,#sundayvibes,#sundayvibes,1,17400,M_004,3534.0,171.0,1,15.0,15.0,2.9166666666666665,4100.0,20000.0,15673.440476190477,1
166,2022-03-06 13:00:00,#sundayvibes,#sundayvibes,1,14900,M_004,3533.0,171.0,1,15.0,15.0,2.9518072289156625,4100.0,20000.0,15652.638554216868,1
167,2022-01-02 11:00:00,#sundayvibes,#sundayvibes,3,10200,M_004,2019.0,171.0,1,15.0,10.0,2.8550724637681157,4100.0,20000.0,15628.869565217392,1
168,2022-03-06 12:00:00,#sundayvibes,#sundayvibes,1,11900,M_004,3532.0,171.0,1,15.0,15.0,2.9878048780487805,4100.0,20000.0,15661.817073170732,1
169,2022-02-20 19:00:00,#sundayvibes,#sundayvibes,8,18000,M_004,3203.0,171.0,1,15.0,10.0,2.810126582278481,4100.0,20000.0,15875.848101265823,1
170,2022-01-16 19:00:00,#sundayvibes,#sundayvibes,16,24200,M_004,2363.0,171.0,1,15.0,10.0,2.7435897435897436,4100.0,20000.0,15848.615384615385,1
171,2022-01-16 18:00:00,#sundayvibes,#sundayvibes,16,22900,M_004,2362.0,171.0,1,15.0,10.0,2.779220779220779,4100.0,20000.0,15740.155844155845,1
172,2022-01-16 17:00:00,#sundayvibes,#sundayvibes,7,21800,M_004,2361.0,171.0,1,15.0,10.0,2.6973684210526314,4100.0,20000.0,15645.947368421053,1
173,2022-01-16 15:00:00,#sundayvibes,#sundayvibes,6,18300,M_004,2359.0,171.0,1,15.0,10.0,2.72,4100.0,20000.0,15563.893333333333,1
174,2022-01-16 14:00:00,#sundayvibes,#sundayvibes,6,16600,M_004,2358.0,171.0,1,15.0,10.0,2.7567567567567566,4100.0,20000.0,15526.918918918918,1
175,2022-01-16 13:00:00,#sundayvibes,#sundayvibes,4,14700,M_004,2357.0,171.0,1,15.0,10.0,2.767123287671233,4100.0,20000.0,15512.219178082192,1
176,2022-01-02 14:00:00,#sundayvibes,#sundayvibes,5,15100,M_004,2022.0,171.0,1,15.0,10.0,2.7916666666666665,4100.0,20000.0,15523.5,1
177,2022-01-02 13:00:00,#sundayvibes,#sundayvibes,3,13300,M_004,2021.0,171.0,1,15.0,10.0,2.8028169014084505,4100.0,20000.0,15529.464788732394,1
178,2022-02-27 15:00:00,#sundayvibes,#sundayvibes,12,10100,M_004,3367.0,171.0,1,15.0,10.0,2.825,4100.0,20000.0,15803.65,1
179,2021-11-28 11:00:00,#sundayvibes,#sundayvibes,3,11200,M_004,1179.0,171.0,1,15.0,10.0,3.0652173913043477,4100.0,20000.0,15648.304347826086,1
180,2021-11-21 13:00:00,#sundayvibes,#sundayvibes,1,13900,M_004,1013.0,171.0,1,15.0,10.0,3.2142857142857144,4100.0,20000.0,15452.904761904761,1
181,2021-11-21 16:00:00,#sundayvibes,#sundayvibes,5,19700,M_004,1016.0,171.0,1,15.0,10.0,3.159090909090909,4100.0,20000.0,15605.045454545454,1
182,2021-10-31 14:00:00,#sundayvibes,#sundayvibes,4,15800,M_004,510.0,171.0,1,15.0,10.0,4.2,4100.0,20000.0,14148.35,1
183,2021-10-31 12:00:00,#sundayvibes,#sundayvibes,3,11700,M_004,508.0,171.0,1,15.0,10.0,4.368421052631579,3700.0,20000.0,14061.421052631578,1
184,2021-10-31 11:00:00,#sundayvibes,#sundayvibes,4,10200,M_004,507.0,171.0,1,15.0,10.0,4.555555555555555,3700.0,20000.0,14192.611111111111,1
185,2021-10-31 10:00:00,#sundayvibes,#sundayvibes,11,9051,M_004,506.0,171.0,1,15.0,10.0,4.411764705882353,3700.0,20000.0,14427.470588235294,1
186,2021-10-31 09:00:00,#sundayvibes,#sundayvibes,14,8088,M_004,505.0,171.0,1,15.0,10.0,4.5,3700.0,20000.0,14763.5,1
187,2021-10-24 11:00:00,#sundayvibes,#sundayvibes,7,11800,M_004,339.0,171.0,1,15.0,10.0,4.333333333333333,3700.0,20000.0,15208.533333333333,1
188,2021-10-24 10:00:00,#sundayvibes,#sundayvibes,17,10300,M_004,338.0,171.0,1,15.0,10.0,3.9285714285714284,3700.0,20000.0,15452.0,1
189,2021-10-17 16:00:00,#sundayvibes,#sundayvibes,5,26600,M_004,176.0,171.0,1,6.0,10.0,3.0833333333333335,3300.0,4298.0,14644.0,1
190,2021-10-17 15:00:00,#sundayvibes,#sundayvibes,7,24100,M_004,175.0,171.0,1,6.0,10.0,3.1818181818181817,3300.0,4298.0,13557.09090909091,1
191,2021-10-17 14:00:00,#sundayvibes,#sundayvibes,3,20800,M_004,174.0,171.0,1,6.0,10.0,3.1,3000.0,4298.0,12502.8,1
192,2021-10-17 13:00:00,#sundayvibes,#sundayvibes,2,17800,M_004,173.0,171.0,1,6.0,10.0,3.3333333333333335,3000.0,4298.0,11580.888888888889,1
193,2021-10-17 12:00:00,#sundayvibes,#sundayvibes,1,14800,M_004,172.0,171.0,1,6.0,10.0,3.625,1900.0,4298.0,10803.5,1
194,2021-10-17 11:00:00,#sundayvibes,#sundayvibes,1,12900,M_004,171.0,171.0,1,6.0,10.0,4.142857142857143,1802.0,4298.0,10232.57142857143,1
195,2021-10-17 10:00:00,#sundayvibes,#sundayvibes,2,11100,M_004,170.0,169.0,2,6.0,10.0,4.666666666666667,1802.0,4298.0,9788.0,1
196,2021-10-17 09:00:00,#sundayvibes,#sundayvibes,2,9298,M_004,169.0,169.0,2,6.0,10.0,5.6,1796.0,4298.0,9525.6,1
197,2021-10-17 08:00:00,#sundayvibes,#sundayvibes,10,7502,M_004,168.0,2.0,4,6.0,10.0,5.0,1572.0,4298.0,9582.5,1
198,2021-10-10 10:00:00,#sundayvibes,#sundayvibes,4,11800,M_004,2.0,2.0,4,4.0,10.0,4.666666666666667,1572.0,-0.0,10276.0,1
199,2021-10-10 09:00:00,#sundayvibes,#sundayvibes,14,10300,M_004,1.0,0.0,10,4.0,-0.0,2.0,1572.0,-0.0,9514.0,1
200,2021-10-10 08:00:00,#sundayvibes,#sundayvibes,10,8728,M_004,0.0,0.0,10,0.0,-0.0,0.0,0.0,-0.0,8728.0,1
201,2021-10-31 15:00:00,#sundayvibes,#sundayvibes,8,18000,M_004,511.0,171.0,1,15.0,10.0,4.190476190476191,4100.0,20000.0,14331.761904761905,1
202,2021-10-31 16:00:00,#sundayvibes,#sundayvibes,11,19600,M_004,512.0,171.0,1,15.0,10.0,4.136363636363637,4100.0,20000.0,14571.227272727272,1
203,2021-10-17 18:00:00,#sundayvibes,#sundayvibes,20,30300,M_004,178.0,171.0,1,15.0,10.0,4.0,3700.0,4298.0,15848.307692307691,1
204,2021-11-07 10:00:00,#sundayvibes,#sundayvibes,7,10000,M_004,674.0,171.0,1,15.0,10.0,3.9583333333333335,4100.0,20000.0,14127.666666666666,1
205,2021-11-07 09:00:00,#sundayvibes,#sundayvibes,11,8497,M_004,673.0,171.0,1,15.0,10.0,3.9565217391304346,4100.0,20000.0,14307.130434782608,1
206,2021-11-21 17:00:00,#sundayvibes,#sundayvibes,5,22000,M_004,1017.0,171.0,1,15.0,10.0,3.088888888888889,4100.0,20000.0,15747.155555555555,1
207,2021-11-21 12:00:00,#sundayvibes,#sundayvibes,1,11700,M_004,1012.0,171.0,1,15.0,10.0,3.292682926829268,4100.0,20000.0,15490.780487804877,1
208,2021-11-21 11:00:00,#sundayvibes,#sundayvibes,4,10100,M_004,1011.0,171.0,1,15.0,10.0,3.3,4100.0,20000.0,15585.55,1
209,2021-11-21 10:00:00,#sundayvibes,#sundayvibes,6,8458,M_004,1010.0,171.0,1,15.0,10.0,3.3333333333333335,4100.0,20000.0,15726.205128205129,1
210,2021-11-14 18:00:00,#sundayvibes,#sundayvibes,14,25000,M_004,850.0,171.0,1,15.0,10.0,3.210526315789474,4100.0,20000.0,15917.473684210527,1
211,2021-11-14 17:00:00,#sundayvibes,#sundayvibes,6,23300,M_004,849.0,171.0,1,15.0,10.0,3.081081081081081,4100.0,20000.0,15672.0,1
212,2021-11-14 16:00:00,#sundayvibes,#sundayvibes,3,21100,M_004,848.0,171.0,1,15.0,10.0,3.0833333333333335,4100.0,20000.0,15460.111111111111,1
213,2021-11-14 15:00:00,#sundayvibes,#sundayvibes,3,19600,M_004,847.0,171.0,1,15.0,10.0,3.1714285714285713,4100.0,20000.0,15298.971428571429,1
214,2021-11-14 14:00:00,#sundayvibes,#sundayvibes,2,17300,M_004,846.0,171.0,1,15.0,10.0,3.235294117647059,4100.0,20000.0,15172.470588235294,1
215,2021-11-21 15:00:00,#sundayvibes,#sundayvibes,5,17900,M_004,1015.0,171.0,1,15.0,10.0,3.2325581395348837,4100.0,20000.0,15509.813953488372,1
216,2021-11-14 12:00:00,#sundayvibes,#sundayvibes,1,12700,M_004,844.0,171.0,1,15.0,10.0,3.40625,4100.0,20000.0,15120.75,1
217,2021-11-14 13:00:00,#sundayvibes,#sundayvibes,1,14700,M_004,845.0,171.0,1,15.0,10.0,3.303030303030303,4100.0,20000.0,15108.0,1
218,2021-11-07 13:00:00,#sundayvibes,#sundayvibes,1,16000,M_004,677.0,171.0,1,15.0,10.0,3.8846153846153846,4100.0,20000.0,14167.846153846154,1
219,2021-11-07 14:00:00,#sundayvibes,#sundayvibes,2,18700,M_004,678.0,171.0,1,15.0,10.0,3.7777777777777777,4100.0,20000.0,14335.703703703704,1
220,2021-11-07 15:00:00,#sundayvibes,#sundayvibes,4,21800,M_004,679.0,171.0,1,15.0,10.0,3.7142857142857144,4100.0,20000.0,14602.285714285714,1
221,2021-11-07 12:00:00,#sundayvibes,#sundayvibes,1,13300,M_004,676.0,171.0,1,15.0,10.0,4.04,4100.0,20000.0,14094.56,1
222,2021-11-07 17:00:00,#sundayvibes,#sundayvibes,4,26900,M_004,681.0,171.0,1,15.0,10.0,3.533333333333333,4100.0,20000.0,15332.133333333333,1
223,2021-11-14 11:00:00,#sundayvibes,#sundayvibes,4,11200,M_004,843.0,171.0,1,15.0,10.0,3.4193548387096775,4100.0,20000.0,15198.838709677419,1
224,2021-11-07 16:00:00,#sundayvibes,#sundayvibes,3,24200,M_004,680.0,171.0,1,15.0,10.0,3.6206896551724137,4100.0,20000.0,14933.241379310344,1
225,2022-02-06 17:00:00,#SundayThoughts,#SundayThoughts,10,16800,M_005,2863.0,2017.0,1,9.0,8.0,2.161290322580645,9654.0,28500.0,20000.677419354837,1
226,2022-01-16 14:00:00,#SundayThoughts,#SundayThoughts,4,33400,M_005,2356.0,2017.0,1,9.0,8.0,2.04,9654.0,21700.0,19700.68,1
227,2022-01-16 15:00:00,#SundayThoughts,#SundayThoughts,5,37600,M_005,2357.0,2017.0,1,9.0,8.0,2.0,9654.0,21700.0,20389.115384615383,1
228,2022-01-16 16:00:00,#SundayThoughts,#SundayThoughts,8,41100,M_005,2358.0,2017.0,1,9.0,8.0,2.037037037037037,9654.0,21700.0,21156.185185185186,1
229,2022-01-30 13:00:00,#SundayThoughts,#SundayThoughts,9,12600,M_005,2691.0,2017.0,1,9.0,8.0,2.0,9654.0,28500.0,20850.60714285714,0
230,2022-02-06 11:00:00,#SundayThoughts,#SundayThoughts,10,9204,M_005,2857.0,2017.0,1,9.0,8.0,1.9655172413793103,9654.0,28500.0,20449.0,1
231,2022-01-16 13:00:00,#SundayThoughts,#SundayThoughts,2,29300,M_005,2355.0,2017.0,1,9.0,8.0,2.0416666666666665,9654.0,21700.0,19129.875,1
232,2022-02-06 12:00:00,#SundayThoughts,#SundayThoughts,5,10200,M_005,2858.0,2017.0,1,9.0,8.0,2.066666666666667,9654.0,28500.0,20107.366666666665,1
233,2022-02-06 18:00:00,#SundayThoughts,#SundayThoughts,10,17900,M_005,2864.0,2017.0,1,9.0,8.0,2.09375,9654.0,28500.0,19935.03125,1
234,2022-02-27 14:00:00,#SundayThoughts,#SundayThoughts,6,22200,M_005,3364.0,2017.0,1,9.0,8.0,2.25,9654.0,28500.0,19739.472222222223,1
235,2022-02-27 12:00:00,#SundayThoughts,#SundayThoughts,1,17200,M_005,3362.0,2017.0,1,9.0,8.0,2.235294117647059,9654.0,28500.0,19659.441176470587,1
236,2022-02-27 13:00:00,#SundayThoughts,#SundayThoughts,1,20000,M_005,3363.0,2017.0,1,9.0,8.0,2.1714285714285713,9654.0,28500.0,19669.17142857143,1
237,2022-02-27 15:00:00,#SundayThoughts,#SundayThoughts,7,24400,M_005,3365.0,2017.0,1,9.0,8.0,2.2162162162162162,9654.0,28500.0,19865.432432432433,1
238,2022-02-27 16:00:00,#SundayThoughts,#SundayThoughts,8,26300,M_005,3366.0,2017.0,1,9.0,8.0,2.1842105263157894,9654.0,28500.0,20034.763157894737,1
239,2022-02-27 17:00:00,#SundayThoughts,#SundayThoughts,13,27600,M_005,3367.0,2017.0,1,9.0,8.0,2.2564102564102564,9654.0,28500.0,20228.74358974359,1
240,2022-03-06 12:00:00,#SundayThoughts,#SundayThoughts,7,7608,M_005,3530.0,2017.0,1,9.0,8.0,2.35,9654.0,28500.0,19913.225,1
241,2022-03-06 13:00:00,#SundayThoughts,#SundayThoughts,5,8543,M_005,3531.0,2017.0,1,9.0,8.0,2.341463414634146,9654.0,28500.0,19635.90243902439,1
242,2022-01-16 12:00:00,#SundayThoughts,#SundayThoughts,3,25100,M_005,2354.0,2017.0,1,9.0,8.0,2.0869565217391304,9654.0,21700.0,18687.695652173912,1
243,2022-02-20 11:00:00,#SundayThoughts,#SundayThoughts,6,13300,M_005,3193.0,2017.0,1,9.0,8.0,2.1515151515151514,9654.0,28500.0,19733.969696969696,1
244,2022-01-16 11:00:00,#SundayThoughts,#SundayThoughts,6,23600,M_005,2353.0,2017.0,1,9.0,8.0,2.0454545454545454,9654.0,21700.0,18396.227272727272,1
245,2021-11-14 16:00:00,#SundayThoughts,#SundayThoughts,5,9446,M_005,846.0,169.0,3,1.0,3.0,0.8888888888888888,4591.0,6452.0,8190.777777777777,1
246,2022-01-02 16:00:00,#SundayThoughts,#SundayThoughts,5,39300,M_005,2022.0,2017.0,1,9.0,8.0,2.2,9654.0,6452.0,16790.85,1
247,2022-01-09 17:00:00,#SundayThoughts,#SundayThoughts,6,45300,M_005,2191.0,2017.0,1,9.0,8.0,2.142857142857143,9654.0,6452.0,18148.428571428572,1
248,2021-10-10 11:00:00,#SundayThoughts,#SundayThoughts,6,6609,M_005,1.0,1.0,6,0.0,3.0,1.5,580.0,-0.0,6319.0,1
249,2021-10-17 11:00:00,#SundayThoughts,#SundayThoughts,3,11200,M_005,169.0,169.0,3,0.0,3.0,2.0,4591.0,-0.0,7946.0,1
250,2021-10-17 12:00:00,#SundayThoughts,#SundayThoughts,4,12200,M_005,170.0,169.0,3,1.0,3.0,1.75,4591.0,-0.0,9009.5,1
251,2021-11-14 12:00:00,#SundayThoughts,#SundayThoughts,5,5748,M_005,842.0,169.0,3,1.0,3.0,1.6,4591.0,6452.0,8357.2,1
252,2021-11-14 13:00:00,#SundayThoughts,#SundayThoughts,5,6429,M_005,843.0,169.0,3,1.0,3.0,1.3333333333333333,4591.0,6452.0,8035.833333333333,1
253,2021-11-14 14:00:00,#SundayThoughts,#SundayThoughts,5,7475,M_005,844.0,169.0,3,1.0,3.0,1.1428571428571428,4591.0,6452.0,7955.714285714285,1
254,2021-11-14 15:00:00,#SundayThoughts,#SundayThoughts,5,8581,M_005,845.0,169.0,3,1.0,3.0,1.0,4591.0,6452.0,8033.875,1
255,2021-12-05 15:00:00,#SundayThoughts,#SundayThoughts,6,19100,M_005,1349.0,169.0,3,1.0,3.0,0.9,9654.0,6452.0,9281.7,1
256,2021-10-10 10:00:00,#SundayThoughts,#SundayThoughts,9,6029,M_005,0.0,0.0,9,0.0,-0.0,0.0,0.0,-0.0,6029.0,1
257,2022-01-02 15:00:00,#SundayThoughts,#SundayThoughts,5,36900,M_005,2021.0,2017.0,1,9.0,8.0,2.3157894736842106,9654.0,6452.0,15606.157894736842,1
258,2021-12-19 12:00:00,#SundayThoughts,#SundayThoughts,7,14900,M_005,1682.0,169.0,3,9.0,8.0,2.1666666666666665,9654.0,6452.0,10168.083333333334,1
259,2021-12-19 13:00:00,#SundayThoughts,#SundayThoughts,5,17000,M_005,1683.0,169.0,3,9.0,8.0,2.1538461538461537,9654.0,6452.0,10693.615384615385,1
260,2021-12-19 14:00:00,#SundayThoughts,#SundayThoughts,9,18700,M_005,1684.0,169.0,3,9.0,8.0,2.2857142857142856,9654.0,6452.0,11265.5,1
261,2022-01-02 11:00:00,#SundayThoughts,#SundayThoughts,1,21000,M_005,2017.0,2017.0,1,9.0,8.0,2.6666666666666665,9654.0,6452.0,11914.466666666667,1
262,2022-01-02 12:00:00,#SundayThoughts,#SundayThoughts,1,22200,M_005,2018.0,2017.0,1,9.0,8.0,2.5,9654.0,6452.0,12557.3125,1
263,2022-01-02 13:00:00,#SundayThoughts,#SundayThoughts,2,27000,M_005,2019.0,2017.0,1,9.0,8.0,2.411764705882353,9654.0,6452.0,13406.882352941177,1
264,2022-01-02 14:00:00,#SundayThoughts,#SundayThoughts,3,31700,M_005,2020.0,2017.0,1,9.0,8.0,2.3333333333333335,9654.0,6452.0,14423.166666666666,1
265,2021-12-19 11:00:00,#SundayThoughts,#SundayThoughts,15,14300,M_005,1681.0,169.0,3,9.0,3.0,1.6363636363636365,9654.0,6452.0,9737.90909090909,1
266,2022-01-16 11:00:00,Good Sunday,"""Good Sunday""",4,36300,M_006,2353.0,1346.0,1,16.0,11.0,5.464285714285714,14900.0,20900.0,43164.28571428572,1
267,2022-01-09 16:00:00,Good Sunday,"""Good Sunday""",14,56800,M_006,2190.0,1346.0,1,16.0,11.0,5.296296296296297,14900.0,20900.0,43418.51851851852,1
268,2022-01-09 12:00:00,Good Sunday,"""Good Sunday""",6,41900,M_006,2186.0,1346.0,1,16.0,11.0,5.1923076923076925,14500.0,20900.0,42903.846153846156,1
269,2021-12-19 13:00:00,Good Sunday,"""Good Sunday""",9,40700,M_006,1683.0,1346.0,1,16.0,10.0,5.090909090909091,14500.0,18800.0,43459.09090909091,1
270,2022-01-02 13:00:00,Good Sunday,"""Good Sunday""",5,28400,M_006,2019.0,1346.0,1,16.0,11.0,5.416666666666667,14500.0,20900.0,43075.0,1
271,2021-12-19 16:00:00,Good Sunday,"""Good Sunday""",16,49300,M_006,1686.0,1346.0,1,16.0,10.0,5.173913043478261,14500.0,18800.0,43713.04347826087,1
272,2022-01-16 12:00:00,Good Sunday,"""Good Sunday""",4,38300,M_006,2354.0,1346.0,1,16.0,11.0,5.275862068965517,14900.0,20900.0,42996.55172413793,1
273,2022-01-09 11:00:00,Good Sunday,"""Good Sunday""",8,39800,M_006,2185.0,1346.0,1,16.0,11.0,5.32,14500.0,20900.0,42944.0,1
274,2022-01-16 13:00:00,Good Sunday,"""Good Sunday""",3,43100,M_006,2355.0,1346.0,1,16.0,11.0,5.133333333333334,14900.0,20900.0,43000.0,1
275,2022-01-30 13:00:00,Good Sunday,"""Good Sunday""",8,50600,M_006,2691.0,1346.0,1,16.0,11.0,5.285714285714286,14900.0,20900.0,43865.71428571428,0
276,2022-01-16 17:00:00,Good Sunday,"""Good Sunday""",16,57100,M_006,2359.0,1346.0,1,16.0,11.0,5.21875,14900.0,20900.0,43765.625,1
277,2022-01-23 11:00:00,Good Sunday,"""Good Sunday""",10,41300,M_006,2521.0,1346.0,1,16.0,11.0,5.242424242424242,14900.0,20900.0,43690.90909090909,1
278,2022-01-30 11:00:00,Good Sunday,"""Good Sunday""",15,42900,M_006,2689.0,1346.0,1,16.0,11.0,5.235294117647059,14900.0,20900.0,43667.64705882353,0
279,2022-02-06 11:00:00,Good Sunday,"""Good Sunday""",6,42400,M_006,2857.0,1346.0,1,16.0,11.0,5.194444444444445,14900.0,20900.0,43825.0,1
280,2022-02-06 12:00:00,Good Sunday,"""Good Sunday""",4,46100,M_006,2858.0,1346.0,1,16.0,11.0,5.108108108108108,14900.0,20900.0,43886.48648648649,1
281,2022-02-20 11:00:00,Good Sunday,"""Good Sunday""",4,42600,M_006,3193.0,1346.0,1,16.0,11.0,4.973684210526316,14900.0,20900.0,43852.63157894737,1
282,2022-03-06 11:00:00,Good Sunday,"""Good Sunday""",4,44100,M_006,3529.0,1346.0,1,16.0,11.0,4.846153846153846,14900.0,20900.0,43858.97435897436,1
283,2022-03-06 12:00:00,Good Sunday,"""Good Sunday""",2,45800,M_006,3530.0,1346.0,1,16.0,11.0,4.775,14900.0,20900.0,43907.5,1
284,2022-01-16 16:00:00,Good Sunday,"""Good Sunday""",10,53400,M_006,2358.0,1346.0,1,16.0,11.0,5.193548387096774,14900.0,20900.0,43335.48387096774,1
285,2021-12-19 12:00:00,Good Sunday,"""Good Sunday""",6,36200,M_006,1682.0,1346.0,1,16.0,10.0,5.190476190476191,14500.0,18800.0,43590.47619047619,1
286,2021-10-10 10:00:00,Good Sunday,"""Good Sunday""",7,37900,M_006,0.0,0.0,7,0.0,-0.0,0.0,0.0,-0.0,37900.0,1
287,2021-12-12 11:00:00,Good Sunday,"""Good Sunday""",5,34600,M_006,1513.0,1346.0,1,16.0,10.0,4.947368421052632,14500.0,18800.0,44442.10526315789,1
288,2021-12-19 11:00:00,Good Sunday,"""Good Sunday""",13,34800,M_006,1681.0,1346.0,1,16.0,10.0,5.1,14500.0,18800.0,43960.0,1
289,2021-10-17 11:00:00,Good Sunday,"""Good Sunday""",2,41300,M_006,169.0,169.0,2,0.0,5.0,2.5,3400.0,-0.0,39600.0,1
290,2021-10-24 10:00:00,Good Sunday,"""Good Sunday""",18,38200,M_006,336.0,169.0,2,16.0,5.0,7.0,3400.0,3100.0,39133.333333333336,1
291,2021-10-24 11:00:00,Good Sunday,"""Good Sunday""",10,41200,M_006,337.0,169.0,2,16.0,8.0,7.25,3400.0,3100.0,39650.0,1
292,2021-10-24 15:00:00,Good Sunday,"""Good Sunday""",15,55700,M_006,341.0,169.0,2,16.0,8.0,6.8,14500.0,3100.0,42860.0,1
293,2021-11-07 11:00:00,Good Sunday,"""Good Sunday""",6,39900,M_006,673.0,169.0,2,16.0,10.0,6.428571428571429,14500.0,18800.0,41585.71428571428,1
294,2021-11-07 15:00:00,Good Sunday,"""Good Sunday""",11,54300,M_006,677.0,169.0,2,16.0,10.0,6.25,14500.0,18800.0,43175.0,1
295,2021-11-14 11:00:00,Good Sunday,"""Good Sunday""",5,42700,M_006,841.0,169.0,2,16.0,10.0,6.222222222222222,14500.0,18800.0,43122.22222222222,1
296,2021-10-31 11:00:00,Good Sunday,"""Good Sunday""",5,36900,M_006,505.0,169.0,2,16.0,10.0,7.333333333333333,14500.0,18800.0,41866.666666666664,1
297,2021-11-14 13:00:00,Good Sunday,"""Good Sunday""",4,50100,M_006,843.0,169.0,2,16.0,10.0,5.363636363636363,14500.0,18800.0,43981.818181818184,1
298,2021-11-14 16:00:00,Good Sunday,"""Good Sunday""",17,61900,M_006,846.0,169.0,2,16.0,10.0,6.0,14500.0,18800.0,45475.0,1
299,2021-11-21 11:00:00,Good Sunday,"""Good Sunday""",7,43200,M_006,1009.0,169.0,2,16.0,10.0,6.3076923076923075,14500.0,18800.0,45300.0,1
300,2021-11-28 11:00:00,Good Sunday,"""Good Sunday""",4,39200,M_006,1177.0,169.0,2,16.0,10.0,6.071428571428571,14500.0,18800.0,44864.28571428572,1
301,2021-11-28 12:00:00,Good Sunday,"""Good Sunday""",3,42100,M_006,1178.0,169.0,2,16.0,10.0,5.733333333333333,14500.0,18800.0,44680.0,1
302,2021-12-05 11:00:00,Good Sunday,"""Good Sunday""",3,41800,M_006,1345.0,169.0,2,16.0,10.0,5.375,14500.0,18800.0,44500.0,1
303,2021-12-05 12:00:00,Good Sunday,"""Good Sunday""",1,44600,M_006,1346.0,1346.0,1,16.0,10.0,5.176470588235294,14500.0,18800.0,44505.882352941175,1
304,2021-11-14 12:00:00,Good Sunday,"""Good Sunday""",3,45600,M_006,842.0,169.0,2,16.0,10.0,5.8,14500.0,18800.0,43370.0,1
305,2021-12-05 14:00:00,Good Sunday,"""Good Sunday""",6,53200,M_006,1348.0,1346.0,1,16.0,10.0,5.166666666666667,14500.0,18800.0,44988.88888888889,1
306,2022-01-30 14:00:00,#SundayMorning,#SundayMorning,2,19600,M_007,2691.0,2186.0,1,10.0,8.0,2.096774193548387,9000.0,23300.0,15476.58064516129,0
307,2022-01-30 15:00:00,#SundayMorning,#SundayMorning,2,22100,M_007,2692.0,2186.0,1,10.0,8.0,2.0634920634920637,9000.0,23300.0,15581.714285714286,0
308,2022-01-30 16:00:00,#SundayMorning,#SundayMorning,2,24500,M_007,2693.0,2186.0,1,10.0,8.0,2.03125,9000.0,23300.0,15721.0625,0
309,2022-02-06 12:00:00,#SundayMorning,#SundayMorning,3,20300,M_007,2857.0,2186.0,1,12.0,11.0,2.2794117647058822,9000.0,23300.0,16178.64705882353,1
310,2022-01-30 18:00:00,#SundayMorning,#SundayMorning,15,28900,M_007,2695.0,2186.0,1,12.0,8.0,2.1666666666666665,9000.0,23300.0,16087.09090909091,0
311,2022-02-06 11:00:00,#SundayMorning,#SundayMorning,4,18100,M_007,2856.0,2186.0,1,12.0,11.0,2.298507462686567,9000.0,23300.0,16117.134328358208,1
312,2022-01-30 13:00:00,#SundayMorning,#SundayMorning,3,17400,M_007,2690.0,2186.0,1,10.0,8.0,2.1147540983606556,9000.0,23300.0,15408.983606557376,0
313,2022-01-30 17:00:00,#SundayMorning,#SundayMorning,3,26700,M_007,2694.0,2186.0,1,10.0,8.0,2.0153846153846153,9000.0,23300.0,15889.969230769231,0
314,2022-01-30 12:00:00,#SundayMorning,#SundayMorning,4,15100,M_007,2689.0,2186.0,1,10.0,8.0,2.1333333333333333,9000.0,23300.0,15375.8,0
315,2022-01-23 12:00:00,#SundayMorning,#SundayMorning,5,18200,M_007,2521.0,2186.0,1,10.0,8.0,1.9803921568627452,9000.0,15200.0,14075.450980392157,1
316,2022-01-30 10:00:00,#SundayMorning,#SundayMorning,7,10000,M_007,2687.0,2186.0,1,10.0,8.0,2.0172413793103448,9000.0,23300.0,15430.137931034482,0
317,2022-01-23 18:00:00,#SundayMorning,#SundayMorning,10,33300,M_007,2527.0,2186.0,1,10.0,8.0,2.0,9000.0,15200.0,15525.40350877193,1
318,2022-01-23 17:00:00,#SundayMorning,#SundayMorning,5,31500,M_007,2526.0,2186.0,1,10.0,8.0,1.9464285714285714,9000.0,15200.0,15208.0,1
319,2022-01-23 16:00:00,#SundayMorning,#SundayMorning,2,28400,M_007,2525.0,2186.0,1,10.0,8.0,1.9272727272727272,9000.0,15200.0,14911.781818181818,1
320,2022-01-23 15:00:00,#SundayMorning,#SundayMorning,1,27200,M_007,2524.0,2186.0,1,10.0,8.0,1.9444444444444444,9000.0,15200.0,14662.0,1
321,2022-01-23 14:00:00,#SundayMorning,#SundayMorning,1,24600,M_007,2523.0,2186.0,1,10.0,8.0,1.9811320754716981,9000.0,15200.0,14425.433962264151,1
322,2022-01-23 13:00:00,#SundayMorning,#SundayMorning,1,22100,M_007,2522.0,2186.0,1,10.0,8.0,2.019230769230769,9000.0,15200.0,14229.76923076923,1
323,2022-02-06 13:00:00,#SundayMorning,#SundayMorning,1,22800,M_007,2858.0,2186.0,1,12.0,11.0,2.2753623188405796,9000.0,23300.0,16274.608695652174,1
324,2022-01-23 11:00:00,#SundayMorning,#SundayMorning,7,16400,M_007,2520.0,2186.0,1,10.0,8.0,1.98,9000.0,15200.0,13992.96,1
325,2022-01-16 18:00:00,#SundayMorning,#SundayMorning,15,28200,M_007,2359.0,2186.0,1,10.0,5.0,1.8571428571428572,9000.0,15200.0,13943.836734693878,1
